ResourceID,card,card_order,alternative_name_content,alternative_name_content_type,alternative_name_content_language
3b2145db-ee30-5baf-a945-f1afd332d5fa,alternate_names,2,Gymnasium Augustinianum,Alternative,Nederlands
3b2145db-ee30-5baf-a945-f1afd332d5fa,alternate_names,2,Onze-Lieve-Vrouw van Troost,Alternative,Nederlands
3b2145db-ee30-5baf-a945-f1afd332d5fa,alternate_names,2,O.L. Vrouw van Troost,Alternative,Nederlands
3b2145db-ee30-5baf-a945-f1afd332d5fa,alternate_names,2,Onze Lieve Vrouw van Troost,Alternative,Nederlands
4b2e5f40-936a-5706-a15d-74613208c94d,alternate_names,2,Rooms-Katholiek Binnenziekenhuis,Alternative,Nederlands
4b2e5f40-936a-5706-a15d-74613208c94d,alternate_names,2,R.K. Binnenziekenhuis,Alternative,Nederlands
4b2e5f40-936a-5706-a15d-74613208c94d,alternate_names,2,Catharina-ziekenhuis,Alternative,Nederlands
4b2e5f40-936a-5706-a15d-74613208c94d,alternate_names,2,Catharinaziekenhuis,Alternative,Nederlands
4b2e5f40-936a-5706-a15d-74613208c94d,alternate_names,2,Binnenziekenhuis,Alternative,Nederlands
05f2a723-603c-5e66-871d-295fca1e0847,alternate_names,2,Fraterhuis O.L.V. van Altijddurende Bijstand,Alternative,Nederlands
05f2a723-603c-5e66-871d-295fca1e0847,alternate_names,2,Fraterhuis OLV Altijddurende Bijstand,Alternative,Nederlands
05f2a723-603c-5e66-871d-295fca1e0847,alternate_names,2,Fraterhuis Onze-Lieve-Vrouwe van de Altijddurende Bijstand,Alternative,Nederlands
4e9b14eb-c21a-59b3-81d9-b9dbd8f4f489,alternate_names,2,landgoed De Heihoef,Alternative,Nederlands
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,alternate_names,2,Sint Elisabethklooster,Alternative,Nederlands
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,alternate_names,2,Klooster Sint Elisabeth,Alternative,Nederlands
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,alternate_names,2,Sint-Elisabethklooster,Alternative,Nederlands
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,alternate_names,2,Klooster Sint-Elisabeth,Alternative,Nederlands
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,alternate_names,2,St. Elisabethklooster,Alternative,Nederlands
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,alternate_names,2,Villa Vijverhof,Alternative,Nederlands
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,alternate_names,2,Klooster St. Elisabeth,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,Kloost Sint Jozef,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,Kloost St. Jozef,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,St. Jozefklooster,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,Kloost Sint-Jozef,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,Sint-Jozefklooster,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,St. Jozefgesticht,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,Sint Jozefgesticht,Alternative,Nederlands
17ca1416-a523-55c3-8821-62f9710ed161,alternate_names,2,Sint Jozefklooster,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Beata Maria in Dumo,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Dumum,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Dumum Beatae Mariae,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Maria ten Hage,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Augustijns Instituut,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,DOMUSDELA,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Marienhage,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Klooster Marinhage,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Klooster den Hage,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Klooster den Hooge,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Klooster Den Haag,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Ons Lieven Vrouwe op die Haghe,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Die Haghe,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Klooster Ten Hage,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Klooster Ten Haag,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Augustijnenklooster,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Mariënhage,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Klooster Marienhage,Alternative,Nederlands
eb4f8403-4c14-5f58-bb10-88c7865089cf,alternate_names,2,Augustinianum,Alternative,Nederlands
a645eb32-3096-5c06-a9cf-4f9332269610,alternate_names,2,Klooster Sint Angela,Alternative,Nederlands
a645eb32-3096-5c06-a9cf-4f9332269610,alternate_names,2,Huize Angela,Alternative,Nederlands
a645eb32-3096-5c06-a9cf-4f9332269610,alternate_names,2,Klooster St. Angela,Alternative,Nederlands
3cd21047-ae02-5dc9-b04c-b36bc687ddcb,alternate_names,2,Klooster St. Bernadette,Alternative,Nederlands
3cd21047-ae02-5dc9-b04c-b36bc687ddcb,alternate_names,2,Bernadetteklooster,Alternative,Nederlands
3cd21047-ae02-5dc9-b04c-b36bc687ddcb,alternate_names,2,Klooster Sint Bernadette,Alternative,Nederlands
99aa5a1d-0b20-5b93-bc5d-fe14bff1e588,alternate_names,2,Klooster St. Jozef,Alternative,Nederlands
99aa5a1d-0b20-5b93-bc5d-fe14bff1e588,alternate_names,2,Jozefklooster,Alternative,Nederlands
99aa5a1d-0b20-5b93-bc5d-fe14bff1e588,alternate_names,2,Klooster Sint Jozef,Alternative,Nederlands
29c38a5b-d837-58e6-abe6-b86187f86c3e,alternate_names,2,Klooster Sint Theresia van het Kindje Jezus,Alternative,Nederlands
29c38a5b-d837-58e6-abe6-b86187f86c3e,alternate_names,2,Klooster St. Theresia van het Kindje Jezus,Alternative,Nederlands
29c38a5b-d837-58e6-abe6-b86187f86c3e,alternate_names,2,Tarcisiusschool,Alternative,Nederlands
e3976307-1f07-5697-a78b-a45aadd6eaac,alternate_names,2,Lazaristenhuis,Alternative,Nederlands
e3976307-1f07-5697-a78b-a45aadd6eaac,alternate_names,2,Sint Paulusklooster,Alternative,Nederlands
e3976307-1f07-5697-a78b-a45aadd6eaac,alternate_names,2,St. Paulusklooster,Alternative,Nederlands
3556c0df-1039-548e-8f7b-c7056d4a5b3c,alternate_names,2,Don Boscocomplex,Alternative,Nederlands
3556c0df-1039-548e-8f7b-c7056d4a5b3c,alternate_names,2,Gezellenhuis Ons Thuis,Alternative,Nederlands
3556c0df-1039-548e-8f7b-c7056d4a5b3c,alternate_names,2,Ons Thuis,Alternative,Nederlands
e29a301f-6131-53bd-bf68-dee43893427f,alternate_names,2,Klooster parochie St. Jozef Tivoli,Alternative,Nederlands
e29a301f-6131-53bd-bf68-dee43893427f,alternate_names,2,Rectoraat en klooster van de parochie Sint Jozef Tivoli,Alternative,Nederlands
e29a301f-6131-53bd-bf68-dee43893427f,alternate_names,2,Klooster parochie Sint Jozef Tivoli,Alternative,Nederlands
50c93483-32fd-5262-bd6a-17246551f411,alternate_names,2,Sint Ignatiusgesticht,Alternative,Nederlands
50c93483-32fd-5262-bd6a-17246551f411,alternate_names,2,Sint Ignatiusklooster,Alternative,Nederlands
50c93483-32fd-5262-bd6a-17246551f411,alternate_names,2,Sint-Ignatiusklooster,Alternative,Nederlands
50c93483-32fd-5262-bd6a-17246551f411,alternate_names,2,St. Ignatiusgesticht,Alternative,Nederlands
50c93483-32fd-5262-bd6a-17246551f411,alternate_names,2,St. Ignatiusklooster,Alternative,Nederlands
39202a1e-74a2-50c0-acc7-14ac71ca6de5,alternate_names,2,Sint Ignatiusgesticht,Alternative,Nederlands
39202a1e-74a2-50c0-acc7-14ac71ca6de5,alternate_names,2,St. Ignatiusgesticht,Alternative,Nederlands
ebb00053-a878-51fe-b8f5-bc9ffe21dd7a,alternate_names,2,Sint Theresiapension,Alternative,Nederlands
ebb00053-a878-51fe-b8f5-bc9ffe21dd7a,alternate_names,2,Theresiapension,Alternative,Nederlands
ebb00053-a878-51fe-b8f5-bc9ffe21dd7a,alternate_names,2,Sint Theresiapension en zusterhuis,Alternative,Nederlands
ebb00053-a878-51fe-b8f5-bc9ffe21dd7a,alternate_names,2,Sint-Theresiapension,Alternative,Nederlands
ebb00053-a878-51fe-b8f5-bc9ffe21dd7a,alternate_names,2,St. Theresiapension,Alternative,Nederlands
ebb00053-a878-51fe-b8f5-bc9ffe21dd7a,alternate_names,2,St. Theresiapension en zusterhuis,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,Claraklooster,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,Clarissenklooster 'Rapelenburg',Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,Klooster Rapelenburg,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,Sint Claraklooster,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,Sint-Claraklooster,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,St. Claraklooster,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,Klooster  Onbevlekte Ontvangenis,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,landgoed Rapelenburg,Alternative,Nederlands
723000c2-c61e-5a8c-9c11-fdb0368129ee,alternate_names,2,Clarissenklooster Maria Moeder van de Kerk,Alternative,Nederlands
8f01ded9-910f-53b5-a125-08a030bac33e,alternate_names,2,Klooster Onze Lieve Vrouw Onbevlekt Ontvangen,Alternative,Nederlands
8f01ded9-910f-53b5-a125-08a030bac33e,alternate_names,2,Klooster O.L. Vrouw Onbevlekt Ontvangen,Alternative,Nederlands
8f01ded9-910f-53b5-a125-08a030bac33e,alternate_names,2,Klooster O.L.V. Onbevlekt Ontvangen,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Huis Angela,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Huize de Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,De Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Huis de Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Huize Angela,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Glorieuxpark,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Villa Angela,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Huize De Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Landgoed De Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Sint Joseph-Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Sint JosephBurgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Sint-Joseph-Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Sint-JosephBurgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,St. Joseph-Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,Villa De Burgh,Alternative,Nederlands
c2b12dd8-c1ad-5d49-9037-21c4823362cf,alternate_names,2,St. JosephBurgh,Alternative,Nederlands
ac0c5bc9-8858-5619-888a-9deee8419e8d,alternate_names,2,Huize St. Anna,Alternative,Nederlands
ac0c5bc9-8858-5619-888a-9deee8419e8d,alternate_names,2,Huize Sint Anna,Alternative,Nederlands
ac0c5bc9-8858-5619-888a-9deee8419e8d,alternate_names,2,Huis St. Anna,Alternative,Nederlands
ac0c5bc9-8858-5619-888a-9deee8419e8d,alternate_names,2,Huis Sint-Anna,Alternative,Nederlands
ac0c5bc9-8858-5619-888a-9deee8419e8d,alternate_names,2,Huis Sint Anna,Alternative,Nederlands
41d40d63-b591-521e-ac42-0f719c65a201,alternate_names,2,Klooster Sint-Ursula,Alternative,Nederlands
41d40d63-b591-521e-ac42-0f719c65a201,alternate_names,2,Sint Ursulaklooster,Alternative,Nederlands
41d40d63-b591-521e-ac42-0f719c65a201,alternate_names,2,Klooster Sint Ursula,Alternative,Nederlands
41d40d63-b591-521e-ac42-0f719c65a201,alternate_names,2,Klooster St. Ursula,Alternative,Nederlands
41d40d63-b591-521e-ac42-0f719c65a201,alternate_names,2,Sint-Ursulaklooster,Alternative,Nederlands
41d40d63-b591-521e-ac42-0f719c65a201,alternate_names,2,St. Ursulaklooster,Alternative,Nederlands
db8a4b6b-68d9-51f5-bfe1-eefee0a56bd0,alternate_names,2,Terhaghe,Alternative,Nederlands
db8a4b6b-68d9-51f5-bfe1-eefee0a56bd0,alternate_names,2,Glorieuxpark,Alternative,Nederlands
db8a4b6b-68d9-51f5-bfe1-eefee0a56bd0,alternate_names,2,Landgoed De Burgh,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,Zoeten Naam van Jezus,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,Sint Jozefgesticht,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,Sint-Jozefgesticht,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,St. Jozefgesticht,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,Huis van den Zoete Naam van Jezus,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,Huis van den Zoeten Naam van Jezus,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,Zoete Naam van Jezus,Alternative,Nederlands
907d039f-8901-5abb-8f06-7efe582740fb,alternate_names,2,Klooster Zoete Naam van Jezus,Alternative,Nederlands
97c66380-8ab4-5881-b794-e44c4157366e,alternate_names,2,Capucijnenklooster,Alternative,Nederlands
87ab7273-ed1c-5baf-b4e0-6cdb051cff07,alternate_names,2,Stadsklooster San Damiano,Alternative,Nederlands
f282d4e6-b296-5105-938a-0dc4ddc46016,alternate_names,2,Serafijns Seminarie,Alternative,Nederlands
f282d4e6-b296-5105-938a-0dc4ddc46016,alternate_names,2,Seraphijns Seminarie,Alternative,Nederlands
97cc8df3-3cec-5cfe-ba09-3c82d759e8ad,alternate_names,2,Huis Miriam,Alternative,Nederlands
1344031d-9e78-55b4-a761-ad81e15cbb5d,alternate_names,2,Sint Antoniusklooster,Alternative,Nederlands
1344031d-9e78-55b4-a761-ad81e15cbb5d,alternate_names,2,St. Antoniusklooster,Alternative,Nederlands
1344031d-9e78-55b4-a761-ad81e15cbb5d,alternate_names,2,Sint-Antoniusklooster,Alternative,Nederlands
1344031d-9e78-55b4-a761-ad81e15cbb5d,alternate_names,2,Het oude Antoniushuis,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,Landgoed Eckart,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,Eckartdal,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,Hof Eykart,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,St. Jozefdal,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,Kasteel Eckart,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,Sint Jozefdal,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,Landhuis Eckartdal,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,huis Eckart,Alternative,Nederlands
94c95c08-ccb3-5346-a55c-fc15edb0b946,alternate_names,2,huis Eckartdal,Alternative,Nederlands
58f0f269-7be6-5ceb-a6e7-38f71eda9b9d,alternate_names,2,San-Francescoklooster,Alternative,Nederlands
58f0f269-7be6-5ceb-a6e7-38f71eda9b9d,alternate_names,2,San-Francescoklooster oud,Alternative,Nederlands
58f0f269-7be6-5ceb-a6e7-38f71eda9b9d,alternate_names,2,Oude San-Francescoklooster,Alternative,Nederlands
6f9d2113-52b3-5155-8b16-77dbcb074750,alternate_names,2,Huize Adama,Alternative,Nederlands
6f9d2113-52b3-5155-8b16-77dbcb074750,alternate_names,2,Instituut Sint Jozef,Alternative,Nederlands
6f9d2113-52b3-5155-8b16-77dbcb074750,alternate_names,2,’t Withof,Alternative,Nederlands
aa9a54fb-a9d8-5b8e-b326-17edf2d485a0,alternate_names,2,St. Antoniusgesticht,Alternative,Nederlands
aa9a54fb-a9d8-5b8e-b326-17edf2d485a0,alternate_names,2,Psychiatrische inrichting Sint-Antonius,Alternative,Nederlands
aa9a54fb-a9d8-5b8e-b326-17edf2d485a0,alternate_names,2,Huize St. Antonius,Alternative,Nederlands
aa9a54fb-a9d8-5b8e-b326-17edf2d485a0,alternate_names,2,Sint Antoniusgesticht,Alternative,Nederlands
4dc4eb65-07b4-5e3c-932c-02f66991b157,alternate_names,2,St. Dominicusgesticht,Alternative,Nederlands
4dc4eb65-07b4-5e3c-932c-02f66991b157,alternate_names,2,Huize De Heul,Alternative,Nederlands
4dc4eb65-07b4-5e3c-932c-02f66991b157,alternate_names,2,Sint Dominicusgesticht,Alternative,Nederlands
29871791-86a2-5f0e-a14b-4455645d0ee7,alternate_names,2,H. Agnes,Alternative,Nederlands
29871791-86a2-5f0e-a14b-4455645d0ee7,alternate_names,2,Klooster H. Agnes,Alternative,Nederlands
29871791-86a2-5f0e-a14b-4455645d0ee7,alternate_names,2,Sint Agnesgesticht,Alternative,Nederlands
29871791-86a2-5f0e-a14b-4455645d0ee7,alternate_names,2,Sint-Agnesgesticht,Alternative,Nederlands
29871791-86a2-5f0e-a14b-4455645d0ee7,alternate_names,2,St. Agnesgesticht,Alternative,Nederlands
0d289695-b0ea-5781-9d9f-cb3648d1c52d,alternate_names,2,Adrianushuis,Alternative,Nederlands
0d289695-b0ea-5781-9d9f-cb3648d1c52d,alternate_names,2,St. Adrianusgesticht,Alternative,Nederlands
0d289695-b0ea-5781-9d9f-cb3648d1c52d,alternate_names,2,St. Adrianusklooster,Alternative,Nederlands
0d289695-b0ea-5781-9d9f-cb3648d1c52d,alternate_names,2,Sint-Adrianiusklooster,Alternative,Nederlands
c8ab0ca0-0dec-5221-9295-616acaecb953,alternate_names,2,Fraterhuis H. Theodorus,Alternative,Nederlands
cecd94bc-052f-5dc8-9af8-329800c729f6,alternate_names,2,Sint Theresiagesticht,Alternative,Nederlands
cecd94bc-052f-5dc8-9af8-329800c729f6,alternate_names,2,St. Theresiagesticht,Alternative,Nederlands
70fb3910-9e6a-596b-86ca-4fef628aeab5,alternate_names,2,Sint Teresiagesticht,Alternative,Nederlands
70fb3910-9e6a-596b-86ca-4fef628aeab5,alternate_names,2,Teresiagsticht,Alternative,Nederlands
70fb3910-9e6a-596b-86ca-4fef628aeab5,alternate_names,2,St.-Theresiagesticht,Alternative,Nederlands
70fb3910-9e6a-596b-86ca-4fef628aeab5,alternate_names,2,St. Teresiagesticht,Alternative,Nederlands
70fb3910-9e6a-596b-86ca-4fef628aeab5,alternate_names,2,Sint Theresiagesticht,Alternative,Nederlands
d0cbe464-03bf-56b8-aba7-c4d7fcd723ea,alternate_names,2,Sint Antoniushuis,Alternative,Nederlands
1f9e7d76-32c0-5f42-8551-34d8366eca1a,alternate_names,2,Sint Odulphusschool,Alternative,Nederlands
1f9e7d76-32c0-5f42-8551-34d8366eca1a,alternate_names,2,Het broederhuis,Alternative,Nederlands
1f9e7d76-32c0-5f42-8551-34d8366eca1a,alternate_names,2,Sint Odulphus,Alternative,Nederlands
46217529-7dfb-5b86-bf4a-5bf2dd7abec1,alternate_names,2,St. Alphonsusklooster,Alternative,Nederlands
46217529-7dfb-5b86-bf4a-5bf2dd7abec1,alternate_names,2,Sint Alphonsusklooster,Alternative,Nederlands
884bf317-bcc2-5ff2-b4e3-bd113cc471a4,alternate_names,2,Sint-Brigida,Alternative,Nederlands
884bf317-bcc2-5ff2-b4e3-bd113cc471a4,alternate_names,2,Sint Brigidagesticht,Alternative,Nederlands
884bf317-bcc2-5ff2-b4e3-bd113cc471a4,alternate_names,2,Sint Brigida,Alternative,Nederlands
884bf317-bcc2-5ff2-b4e3-bd113cc471a4,alternate_names,2,St. Brigidagesticht,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Bospark,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Klooster in kindersanatorium St Jozefsheil,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Kindersanatorium Sint-Jozefsheil,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Landgoed Bakel,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Sint Jozefheil,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Sanatorium Sint-Jozefsheil,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Sanatorium Sint-Jozefheil,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Sint Jozefsheil,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Klooster in kindersanatorium St. Jozefheil,Alternative,Nederlands
f076ccd4-1eae-530d-8800-81c429e0a8a6,alternate_names,2,Zorgcentrum Bakel,Alternative,Nederlands
773eee68-9b36-5945-8e0f-8a2fc74e09ea,alternate_names,2,Sint Franciscusgesticht,Alternative,Nederlands
0cbec66a-a274-5249-a3fc-bd5576c4bea8,alternate_names,2,Pastorie De Rips,Alternative,Nederlands
47a72f52-6bb5-54cc-85a9-7f009d4bb305,alternate_names,2,Klooster van de H. Geest,Alternative,Nederlands
8c6d2234-735e-5f0a-8ef4-bbee0f912a3d,alternate_names,2,Kasteel Gemert,Alternative,Nederlands
8c6d2234-735e-5f0a-8ef4-bbee0f912a3d,alternate_names,2,Het Kasteel,Alternative,Nederlands
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,alternate_names,2,Goed Kieboom,Alternative,Nederlands
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,alternate_names,2,Huize de la Court,Alternative,Nederlands
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,alternate_names,2,Huize Borret,Alternative,Nederlands
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,alternate_names,2,Huize van der Sluise,Alternative,Nederlands
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,alternate_names,2,Huize Cox,Alternative,Nederlands
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,alternate_names,2,Huize van Houtert,Alternative,Nederlands
41022a3d-74d1-57c7-93e1-8f7ae2b7944f,alternate_names,2,Sint Elisabeth,Alternative,Nederlands
41022a3d-74d1-57c7-93e1-8f7ae2b7944f,alternate_names,2,Landhuis 'De Oudhof',Alternative,Nederlands
93bd02f6-451c-5f48-8ed4-7997d0ad3c09,alternate_names,2,Mariaschool,Alternative,Nederlands
83f7c6ea-ddf5-56e1-b2d3-8a6d5ad9440c,alternate_names,2,Klooster Sint-Lucia,Alternative,Nederlands
83f7c6ea-ddf5-56e1-b2d3-8a6d5ad9440c,alternate_names,2,Sint-Luciahuis,Alternative,Nederlands
83f7c6ea-ddf5-56e1-b2d3-8a6d5ad9440c,alternate_names,2,Sint Luciahuis,Alternative,Nederlands
83f7c6ea-ddf5-56e1-b2d3-8a6d5ad9440c,alternate_names,2,St. Luciahuis,Alternative,Nederlands
f67ed420-1a24-586d-857c-88a48176fc63,alternate_names,2,Nonnenklooster,Alternative,Nederlands
f67ed420-1a24-586d-857c-88a48176fc63,alternate_names,2,Klooster van de dochters van de Goddelijke Heiland,Alternative,Nederlands
f67ed420-1a24-586d-857c-88a48176fc63,alternate_names,2,Oude pastorie,Alternative,Nederlands
f67ed420-1a24-586d-857c-88a48176fc63,alternate_names,2,Rectorshuis,Alternative,Nederlands
5a2e21b2-2b23-5f8d-abb8-c75899917d0e,alternate_names,2,Pastorie,Alternative,Nederlands
5a2e21b2-2b23-5f8d-abb8-c75899917d0e,alternate_names,2,Congregatie van de Heilige Geest,Alternative,Nederlands
5a2e21b2-2b23-5f8d-abb8-c75899917d0e,alternate_names,2,Huijs Bloemendael,Alternative,Nederlands
5a2e21b2-2b23-5f8d-abb8-c75899917d0e,alternate_names,2,Klooster Heilige Jozef,Alternative,Nederlands
516decb7-c301-5b97-b894-36352e0e647d,alternate_names,2,Maria-Oord,Alternative,Nederlands
28ceb3e6-7025-588a-aacc-4a56cc36c982,alternate_names,2,Mariaoord,Alternative,Nederlands
715feb16-824e-5e80-a7de-9b3b0eada25b,alternate_names,2,Sint Franciscus,Alternative,Nederlands
715feb16-824e-5e80-a7de-9b3b0eada25b,alternate_names,2,St. Franciscus,Alternative,Nederlands
715feb16-824e-5e80-a7de-9b3b0eada25b,alternate_names,2,Huize St. Franciscus,Alternative,Nederlands
715feb16-824e-5e80-a7de-9b3b0eada25b,alternate_names,2,Huize Sint Franciscus,Alternative,Nederlands
715feb16-824e-5e80-a7de-9b3b0eada25b,alternate_names,2,Sint-Franciscus,Alternative,Nederlands
35614acc-2907-5906-9823-0105b516076c,alternate_names,2,Klooster van de H. Familie,Alternative,Nederlands
35614acc-2907-5906-9823-0105b516076c,alternate_names,2,Klooster van de Heilige Familie,Alternative,Nederlands
35614acc-2907-5906-9823-0105b516076c,alternate_names,2,Liefdegesticht van de H. Familie,Alternative,Nederlands
041f9ab1-6ca8-582e-996b-ca845b857dd0,alternate_names,2,St. Franciscus van Sales,Alternative,Nederlands
041f9ab1-6ca8-582e-996b-ca845b857dd0,alternate_names,2,Fraterhuis H. Franciscus van Sales,Alternative,Nederlands
2bfa5022-4be8-53eb-a3d9-695bf83eb20b,alternate_names,2,'t Huis in de Bocht,Alternative,Nederlands
2bfa5022-4be8-53eb-a3d9-695bf83eb20b,alternate_names,2,De Bocht,Alternative,Nederlands
2bfa5022-4be8-53eb-a3d9-695bf83eb20b,alternate_names,2,kraamafdeling Moedervreugd,Alternative,Nederlands
