ResourceID,card,card_order,rights_type,resource_id,identifier_content,identifier_type,name_content,name_content_type,name_content_language,language_type,other_identifier_content,other_identifier_type,destruction_timespan_start,in_use_timespan_start,has_part,building_status,previous_building,image_identifier_content,image_identifier_type,image_other_identifier_content,image_other_identifier_type,image_name_content,image_name_content_type,image_name_content_language,image_right_type,image_url,building_type,building_aat_type,alternative_name_content,alternative_name_content_type,alternative_name_content_language,production_event_actor,production_event_actor_role,architect_name,dedication_activity_actor,dedication_activity_actor_role,name,id,religious_order,religion,location_address_street,location_address_city,location_coordinates_geo_json,location_place
0038e891-2394-52f1-9416-c8952c6e4eca,single,0,CC BY-SA,https://n2t.net/ark:/15052/31f846b0-4094-489f-8678-4d6245991aa6,https://n2t.net/ark:/15052/31f846b0-4094-489f-8678-4d6245991aa6,Brabant Cloud ARK Identifier,Sint-Jan de Doperkerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q5073,Wikibase,,1-11-1958,,Rijksmonument,"[{""resourceId"": ""5f861768-b8e5-57a2-a447-6a098a6f2b23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3596465e-1809-5cd0-8fe5-bb0c4f5adc31"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kerkgebouw,,,,,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kerken,,,,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,image,11,,,,,,,,,,,,,,,,https://n2t.net/ark:/15052/a5498917-9545-47ab-846f-2843e41886c0,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2143,Wikibase,"2008-03-23 11.17 Neerlangel, kerk",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/d6/2008-03-23_11.17_Neerlangel%2C_kerk.JPG,,,,,,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Johannes de Doperkerk,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Sint Jan de Doperkerk,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Jan de Doperkerk,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kleine Sint Jan,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,H. Jan de Doperkerk,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kleine Sint-Jan,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kleine St. Jan,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Heilige Jan de Doperkerk,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan de Doperkerk,Alternative,Nederlands,,,,,,,,,,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
0038e891-2394-52f1-9416-c8952c6e4eca,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langelsestraat 7,Neerlangel,Point(5.6456 51.8078),"[{""resourceId"": ""ca914ed4-a676-51e6-9195-08321d366cb1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4b1c110-07fa-5e32-ad7d-1ad397657775"", ""inverseOntologyProperty"": """"}]"
0038e891-2394-52f1-9416-c8952c6e4eca,dedications,6,,4174c321-76f4-5f35-ae67-7cf508e4216e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4174c321-76f4-5f35-ae67-7cf508e4216e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""827b1acd-e5f9-5f24-a1ec-eb3b9d08e22d"", ""inverseOntologyProperty"": """"}]",Dedicated to,Johannes de Doper,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,single,0,CC BY-SA,https://n2t.net/ark:/15052/59ad495b-700f-4330-8f56-13b29e7cc465,https://n2t.net/ark:/15052/59ad495b-700f-4330-8f56-13b29e7cc465,Brabant Cloud ARK Identifier,Klooster Sainte Marie,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q5377,Wikibase,1847,1990,"[{""resourceId"": ""8a57cddf-b093-5b42-943d-619f43e28b4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e26a1449-19d4-50b0-b6a0-8103740e0b58"", ""inverseOntologyProperty"": """"}]",,"[{""resourceId"": ""159b0b53-539d-59a5-8800-238d51740539"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ef75441a-8fe7-585e-aadb-9330ba3e970e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Ste Marie 2,Alternative,Nederlands,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster Sainte Marie II,Alternative,Nederlands,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Ste Marie II,Alternative,Nederlands,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster Sainte Marie 2,Alternative,Nederlands,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Instituut Sainte Marie,Alternative,Nederlands,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Monasterium beatae Mariae,Alternative,Nederlands,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariaklooster,Alternative,Nederlands,,,,,,,,,,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broeders van Huijbergen,https://n2t.net/ark:/15052/922f9989-4643-4205-9cff-fbfc73f9bb9c,"[{""resourceId"": ""aa78aa6c-2799-5e45-a293-bd2e0375ef42"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5555f9b0-dc82-5e82-ad89-eef55ef77ddf"", ""inverseOntologyProperty"": """"}]",,,,,
00535f4d-c0e4-5c55-9c6c-863092cab3c8,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staartsestraat 8,Huijbergen,Point(4.3812 51.4315),"[{""resourceId"": ""afe7ec75-e0b0-5c0d-99de-cc7c66ebbedf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""daf14adb-a385-5a28-ae05-2d0182f194d8"", ""inverseOntologyProperty"": """"}]"
00535f4d-c0e4-5c55-9c6c-863092cab3c8,dedications,6,,d39e5c88-b1a3-52ff-891f-491c8e1e5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,Maria,,,,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,single,0,CC BY-SA,https://n2t.net/ark:/15052/d9ef4513-d9ad-411f-9804-74cd3979c5b9,https://n2t.net/ark:/15052/d9ef4513-d9ad-411f-9804-74cd3979c5b9,Brabant Cloud ARK Identifier,Klooster Sint-Elisabethsdal,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q6851,Wikibase,1727,1717,,,"[{""resourceId"": ""b98a7b42-7c54-570d-9962-cf9f1b13c5ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f2957a76-89a5-59b1-9509-fac808b3d1c7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarissenklooster Elisabethsdal,Alternative,Nederlands,,,,,,,,,,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster Elisabethsdal,Alternative,Nederlands,,,,,,,,,,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarissenklooster Sint-Elisabethsdal,Alternative,Nederlands,,,,,,,,,,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarissen,https://n2t.net/ark:/15052/201adba0-6f29-4bcb-93c6-2fe059680204,"[{""resourceId"": ""4bd0fa0a-2549-55e2-bc2c-3e9519c83332"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8baf1be7-fd06-5fc3-9b74-1abf9fde29c1"", ""inverseOntologyProperty"": """"}]",,,,,
00adaa99-ae32-5765-93f6-8171a8035a53,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarissenstraat 7-9,Boxtel,Point(5.3259 51.5891),"[{""resourceId"": ""02cc469b-9316-5d39-8ef4-84b4a99e6e40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""85cc985f-3059-51b5-a9a8-48e25397581f"", ""inverseOntologyProperty"": """"}]"
0179fb99-25d2-5193-9156-e09b0ed0ddf7,single,0,CC BY-SA,https://n2t.net/ark:/15052/4b288415-df84-41a2-8a2d-6f6726c80f56,https://n2t.net/ark:/15052/4b288415-df84-41a2-8a2d-6f6726c80f56,Brabant Cloud ARK Identifier,Sint-Catharinagesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q5892,Wikibase,,1959,,,"[{""resourceId"": ""e617d2fc-0e9c-541d-b1c6-cabb3253f5c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27267144-3a64-5e15-9119-bb84293d4a2b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Sint Catharinagesticht,Alternative,Nederlands,,,,,,,,,,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Catharinagesticht,Alternative,Nederlands,,,,,,,,,,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zusters van Liefde van Tilburg,https://n2t.net/ark:/15052/9cc891f8-15a6-441b-aefa-da2b7f749b24,"[{""resourceId"": ""531f4e29-3bc1-5072-a5b2-61a5612c35e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""31044624-8cf9-5720-a1ad-e196b8c148db"", ""inverseOntologyProperty"": """"}]",,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,architects,5,,173ae01d-e8d4-596c-9861-a2c87e334cc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""173ae01d-e8d4-596c-9861-a2c87e334cc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e7a790f-2f4f-54bc-ba6f-7bf08416c5ed"", ""inverseOntologyProperty"": """"}]",Architect,Ant. Schets,,,,,,,,,,
0179fb99-25d2-5193-9156-e09b0ed0ddf7,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorpstraat 63,Leende,Point(5.5527 51.3493),"[{""resourceId"": ""8494a539-0eb4-52b3-82b1-b0752098afd2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2f9dbe60-4f2b-5b2d-baff-9d9f62ed5069"", ""inverseOntologyProperty"": """"}]"
01e3585e-b8ce-5555-af0d-7babd8024399,single,0,CC BY-SA,https://n2t.net/ark:/15052/e21d25a2-6a3f-4251-a92b-82ceb7de3f5f,https://n2t.net/ark:/15052/e21d25a2-6a3f-4251-a92b-82ceb7de3f5f,Brabant Cloud ARK Identifier,Het Nieuwe Sint Jozef,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3599,Wikibase,2022,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Nieuwe Sint Jozef,Alternative,Nederlands,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kievitshorst,Alternative,Nederlands,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Nieuwe St. Jozef,Alternative,Nederlands,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Nieuwe Sint-Jozef,Alternative,Nederlands,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Nieuwe Sint Joseph,Alternative,Nederlands,,,,,,,,,,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zusters van Liefde van Tilburg,https://n2t.net/ark:/15052/9cc891f8-15a6-441b-aefa-da2b7f749b24,"[{""resourceId"": ""531f4e29-3bc1-5072-a5b2-61a5612c35e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""31044624-8cf9-5720-a1ad-e196b8c148db"", ""inverseOntologyProperty"": """"}]",,,,,
01e3585e-b8ce-5555-af0d-7babd8024399,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beneluxlaan 101,Tilburg,Point(5.0484 51.5722),"[{""resourceId"": ""fa6a5bba-ab80-52a6-81c7-ba1953801f07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""baf4096f-697c-5f58-a8f1-1ecf0c3eab68"", ""inverseOntologyProperty"": """"}]"
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,single,0,CC BY-SA,https://n2t.net/ark:/15052/e99470df-0d8d-44d0-9821-8523c6054ca3,https://n2t.net/ark:/15052/e99470df-0d8d-44d0-9821-8523c6054ca3,Brabant Cloud ARK Identifier,Zusterklooster Huize Voorburg,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q4734,Wikibase,,1993,,Rijksmonument,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,image,11,,,,,,,,,,,,,,,,https://n2t.net/ark:/15052/c6f452c9-f5c8-47e0-9c92-2be50d909940,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1892,Wikibase,Voorburg zusterklooster (2),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/c/ce/Voorburg_zusterklooster_%282%29.JPG,,,,,,,,,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,De Vijverhof,Alternative,Nederlands,,,,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Huize Voorburg,Alternative,Nederlands,,,,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zusters van Barmhartigheid (Eindhoven),https://n2t.net/ark:/15052/6e6b3547-c126-4425-b6cb-a4afdbb691ad,"[{""resourceId"": ""27e9a889-0461-57c9-bfa8-1d11f295b493"", ""ontologyProperty"": """", ""resourceXresourceId"": ""861cf18f-ac41-51ff-bee0-f1bbc964ca21"", ""inverseOntologyProperty"": """"}]",,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,architects,5,,40a09546-efe8-5c4f-b218-d2dcf7de08b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""40a09546-efe8-5c4f-b218-d2dcf7de08b0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""118309d5-b9d1-54a1-91d4-63e4b15b8a4e"", ""inverseOntologyProperty"": """"}]",Architect,Jan Stuyt,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,architects,5,,4a414cff-488f-5efa-8111-277ef7c6e96b,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4a414cff-488f-5efa-8111-277ef7c6e96b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dec1542e-6ec1-540a-be98-72b9ca66fb77"", ""inverseOntologyProperty"": """"}]",Architect,Th.J. Klompers,,,,,,,,,,
023cf90e-d3ff-5bc9-8fb6-c47303f1de60,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laan van Voorburg 66,Vught,Point(5.3029 51.6411),"[{""resourceId"": ""aeecdaa3-63c9-5904-8f8b-318783fa894f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1818a124-983e-5b1b-99e0-b62852cc48ca"", ""inverseOntologyProperty"": """"}]"
02a2036d-631c-590a-82b9-f7683ac52f48,single,0,CC BY-SA,https://n2t.net/ark:/15052/64c7dee8-a6b4-4d8a-a0d3-3b4b1df5e5a0,https://n2t.net/ark:/15052/64c7dee8-a6b4-4d8a-a0d3-3b4b1df5e5a0,Brabant Cloud ARK Identifier,Klooster Sint-Carolus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q5917,Wikibase,,1974,,,"[{""resourceId"": ""2771434f-8ca2-51b4-9656-82fdf5504c41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""32f35f78-ff54-5791-b517-0114aad48f2b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster Sint Carolus,Alternative,Nederlands,,,,,,,,,,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Carolusgesticht,Alternative,Nederlands,,,,,,,,,,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster St. Carolus,Alternative,Nederlands,,,,,,,,,,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liefdezusters van de Heilige Carolus Borromeus,https://n2t.net/ark:/15052/b03e6560-b562-46c4-ae0d-1e555f0b7d2b,"[{""resourceId"": ""956ab601-3a7f-571c-b37b-a2ba1694c967"", ""ontologyProperty"": """", ""resourceXresourceId"": ""573ffbdd-3afb-5e54-81b4-5a841eeceb5f"", ""inverseOntologyProperty"": """"}]",,,,,
02a2036d-631c-590a-82b9-f7683ac52f48,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eindhovenseweg 69a,Valkenswaard,Point(5.4605 51.3545),"[{""resourceId"": ""313f13df-ddf9-5ca6-8a5f-3a8f294cfc85"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2b57929-89f4-5ad1-96da-ca27d2ba69db"", ""inverseOntologyProperty"": """"}]"
02a2036d-631c-590a-82b9-f7683ac52f48,dedications,6,,358d5b89-18bd-5ae5-ab9c-85a4ace22dcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""358d5b89-18bd-5ae5-ab9c-85a4ace22dcb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0adae5f2-ad0e-5a6e-8256-1f5b4c155ef4"", ""inverseOntologyProperty"": """"}]",Dedicated to,Carolus Borromeus,,,,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,single,0,CC BY-SA,https://n2t.net/ark:/15052/736db2c6-d897-4385-ba1c-405ece8214e3,https://n2t.net/ark:/15052/736db2c6-d897-4385-ba1c-405ece8214e3,Brabant Cloud ARK Identifier,Maria Magdalenakerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q4321,Wikibase,1905,1905,"[{""resourceId"": ""9d56ccdb-e5a7-5cf5-adb3-1e92c495ca11"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f8a1273-42b6-5096-b03c-b204c6f4bbdc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,images,11,,,,,,,,,,,,,,,,,,,,,,,,,Kapel,,,,,,,,,,,,,,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,images,11,,,,,,,,,,,,,,,,,,,,,,,,,Kerkgebouw,,,,,,,,,,,,,,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,images,11,,,,,,,,,,,,,,,,,,,,,,,,,,kapellen (ruimten of constructies),,,,,,,,,,,,,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,images,11,,,,,,,,,,,,,,,,,,,,,,,,,,kerken,,,,,,,,,,,,,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerk Maria Magdalena,Alternative,Nederlands,,,,,,,,,,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nederlandse Hervormde Kerk,,,,
02b4c92d-8048-5e71-b59d-c5b4546634e9,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoofdstraat 60,Rijen,Point(4.9189 51.5913),"[{""resourceId"": ""6b7e5b08-6bc9-52d3-ae22-579c0dc88487"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ffcc199-3e77-5960-a0a2-1a89a921a693"", ""inverseOntologyProperty"": """"}]"
02b4c92d-8048-5e71-b59d-c5b4546634e9,dedications,6,,08c0eb48-6a96-5626-a257-a564ad2f74fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""08c0eb48-6a96-5626-a257-a564ad2f74fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3890dfee-d83f-547d-a6b4-c3f95c73b5f6"", ""inverseOntologyProperty"": """"}]",Dedicated to,Maria Magdalena,,,,,,,
030d2ce6-e55f-59c3-9668-3861abf9d2ca,single,0,CC BY-SA,https://n2t.net/ark:/15052/0fb9fdf9-6da5-4ae4-918b-b48a2c775de1,https://n2t.net/ark:/15052/0fb9fdf9-6da5-4ae4-918b-b48a2c775de1,Brabant Cloud ARK Identifier,Klooster aan Lisven,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q6112,Wikibase,,21e eeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
030d2ce6-e55f-59c3-9668-3861abf9d2ca,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
030d2ce6-e55f-59c3-9668-3861abf9d2ca,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
